ID,time,pop,popPred,indivPredMean,indivPredMode
52,13.2618,4.78452,4.78452,5.06537,4.96332
52,13.3727,4.84767,4.84767,5.13468,5.03038
52,13.408,4.86792,4.86792,5.15691,5.05189
52,13.4846,4.9122,4.9122,5.20554,5.09893
52,13.584,4.97024,4.97024,5.2693,5.16059
52,13.5974,4.97813,4.97813,5.27797,5.16898
52,13.7112,5.0455,5.0455,5.35201,5.24057
52,13.76,5.07467,5.07467,5.38408,5.27158
52,13.8259,5.11433,5.11433,5.42768,5.31374
52,13.936,5.18123,5.18123,5.50125,5.38487
52,13.9416,5.18464,5.18464,5.50501,5.3885
52,14,5.2205,5.2205,5.54446,5.42664
52,14.0582,5.25648,5.25648,5.58408,5.46492
52,14.112,5.28993,5.28993,5.62091,5.50051
52,14.1758,5.32992,5.32992,5.66496,5.54308
52,14.288,5.40091,5.40091,5.74319,5.61865
52,14.2944,5.40502,5.40502,5.74771,5.62302
52,14.414,5.48182,5.48182,5.83239,5.70481
52,14.464,5.51423,5.51423,5.86813,5.73933
52,14.5346,5.56038,5.56038,5.91904,5.78849
52,14.64,5.62994,5.62994,5.9958,5.86262
52,14.6562,5.64073,5.64073,6.00772,5.87412
52,14.7789,5.72294,5.72294,6.09848,5.96175
52,14.816,5.74808,5.74808,6.12625,5.98855
52,14.9025,5.80704,5.80704,6.1914,6.05143
52,14.992,5.86869,5.86869,6.25954,6.11719
52,15.0272,5.8931,5.8931,6.28652,6.14323
52,15.1529,5.98117,5.98117,6.38392,6.23721
52,15.168,5.99183,5.99183,6.39571,6.24858
52,15.2797,6.07131,6.07131,6.48365,6.33341
52,15.344,6.11755,6.11755,6.53483,6.38279
52,15.4075,6.16356,6.16356,6.58578,6.43192
52,15.52,6.24589,6.24589,6.67698,6.51986
52,15.5364,6.258,6.258,6.6904,6.5328
52,15.6664,6.3547,6.3547,6.79759,6.63614
52,15.696,6.37692,6.37692,6.82223,6.65989
52,15.7975,6.45373,6.45373,6.90742,6.742
52,15.872,6.51072,6.51072,6.97065,6.80294
52,15.9296,6.55516,6.55516,7.01997,6.85047
52,16,6.6098,6.6098,7.08062,6.90891
52,16.048,6.64734,6.64734,7.12231,6.94908
52,16.0629,6.65905,6.65905,7.13532,6.96161
52,16.1973,6.76549,6.76549,7.25356,7.07551
52,16.224,6.78683,6.78683,7.27727,7.09835
52,16.3328,6.87454,6.87454,7.37477,7.19225
52,16.4,6.92924,6.92924,7.4356,7.25083
52,16.4695,6.98628,6.98628,7.49904,7.31192
52,16.576,7.07464,7.07464,7.59737,7.40658
52,16.6073,7.10079,7.10079,7.62647,7.43459
52,16.7462,7.21815,7.21815,7.75713,7.56037
52,16.752,7.22308,7.22308,7.76263,7.56566
52,16.8863,7.33845,7.33845,7.89115,7.68934
52,16.928,7.37462,7.37462,7.93148,7.72813
52,17.0276,7.46177,7.46177,8.02865,7.82162
52,17.104,7.52933,7.52933,8.10401,7.89411
52,17.1701,7.58823,7.58823,8.16974,7.95732
52,17.28,7.6873,7.6873,8.28032,8.06367
52,17.3137,7.71793,7.71793,8.31452,8.09656
52,17.456,7.8486,7.8486,8.46047,8.23688
52,17.4586,7.85097,7.85097,8.46312,8.23943
52,17.6046,7.98745,7.98745,8.61566,8.38605
52,17.632,8.01329,8.01329,8.64455,8.41382
52,17.7519,8.12748,8.12748,8.77225,8.53654
52,17.808,8.18144,8.18144,8.83263,8.59456
52,17.9004,8.27117,8.27117,8.93303,8.69103
52,17.984,8.35312,8.35312,9.02478,8.77917
52,18.0502,8.41862,8.41862,9.09813,8.84962
52,18.16,8.52839,8.52839,9.2211,8.96773
52,18.2012,8.56996,8.56996,9.26767,9.01246
52,18.336,8.70732,8.70732,9.42167,9.16032
52,18.3535,8.72531,8.72531,9.44184,9.17968
52,18.507,8.88479,8.88479,9.62079,9.35145
52,18.512,8.88999,8.88999,9.62662,9.35705
52,18.6619,9.04858,9.04858,9.80469,9.52793
52,18.688,9.0765,9.0765,9.83605,9.55803
52,18.818,9.2168,9.2168,9.9937,9.70928
52,18.864,9.26695,9.26695,10.0501,9.76334
52,18.9755,9.38962,9.38962,10.188,9.89564
52,19,9.41685,9.41685,10.2186,9.92501
52,19.04,9.4614,9.4614,10.2687,9.97307
52,19.1342,9.56716,9.56716,10.3877,10.0872
52,19.216,9.65994,9.65994,10.4921,10.1873
52,19.2943,9.74959,9.74959,10.5931,10.2841
52,19.392,9.86264,9.86264,10.7204,10.4061
52,19.4557,9.93707,9.93707,10.8042,10.4865
52,19.568,10.0696,10.0696,10.9536,10.6296
52,19.6185,10.1298,10.1298,11.0214,10.6946
52,19.744,10.2809,10.2809,11.1918,10.8579
52,19.7826,10.3278,10.3278,11.2448,10.9087
52,19.92,10.4965,10.4965,11.4353,11.0911
52,19.9481,10.5314,10.5314,11.4747,11.1288
52,20.096,10.7167,10.7167,11.684,11.3293
52,20.115,10.7408,10.7408,11.7112,11.3553
52,20.272,10.9416,10.9416,11.9382,11.5726
52,20.2833,10.9562,10.9562,11.9547,11.5884
52,20.448,11.1711,11.1711,12.1979,11.8211
52,20.453,11.1777,11.1777,12.2054,11.8283
52,20.624,11.4055,11.4055,12.4632,12.075
52,20.6241,11.4057,11.4057,12.4634,12.0752
52,20.7967,11.6402,11.6402,12.7292,12.3294
52,20.8,11.6448,11.6448,12.7343,12.3344
52,20.9707,11.8816,11.8816,13.0029,12.5912
52,20.976,11.8891,11.8891,13.0114,12.5993
52,21,11.9228,11.9228,13.0496,12.6358
52,21.1461,12.1301,12.1301,13.2849,12.8608
52,21.152,12.1385,12.1385,13.2944,12.8699
52,21.3231,12.386,12.386,13.5754,13.1385
52,21.328,12.3932,12.3932,13.5836,13.1463
52,21.5015,12.6494,12.6494,13.8748,13.4246
52,21.504,12.6532,12.6532,13.8791,13.4287
52,21.68,12.9187,12.9187,14.1811,13.7171
52,21.6814,12.9208,12.9208,14.1834,13.7194
52,21.856,13.1898,13.1898,14.4896,14.0118
52,21.8627,13.2003,13.2003,14.5015,14.0232
52,22.032,13.4665,13.4665,14.8048,14.3127
52,22.0457,13.4883,13.4883,14.8295,14.3363
52,22.208,13.7491,13.7491,15.1268,14.6201
52,22.2301,13.785,13.785,15.1678,14.6592
52,22.384,14.0376,14.0376,15.4559,14.9341
52,22.4161,14.0908,14.0908,15.5166,14.9921
52,22.56,14.3321,14.3321,15.792,15.2548
52,22.6036,14.406,14.406,15.8765,15.3354
52,22.736,14.6327,14.6327,16.1356,15.5824
52,22.7927,14.731,14.731,16.2479,15.6896
52,22.912,14.9397,14.9397,16.4866,15.9171
52,22.9834,15.0661,15.0661,16.6312,16.055
52,23,15.0956,15.0956,16.6649,16.0871
52,23.088,15.2531,15.2531,16.8452,16.259
52,23.1757,15.4118,15.4118,17.0269,16.4321
52,23.264,15.5731,15.5731,17.2117,16.6082
52,23.3696,15.7684,15.7684,17.4355,16.8214
52,23.44,15.8999,15.8999,17.5862,16.9649
52,23.5651,16.1364,16.1364,17.8574,17.2233
52,23.616,16.2335,16.2335,17.9688,17.3293
52,23.7623,16.5162,16.5162,18.2932,17.6382
52,23.792,16.5741,16.5741,18.3597,17.7016
52,23.9611,16.9082,16.9082,18.7434,18.0668
52,23.968,16.9219,16.9219,18.7592,18.0819
52,24.144,17.277,17.277,19.1674,18.4703
52,24.1616,17.3129,17.3129,19.2086,18.5095
52,24.32,17.6396,17.6396,19.5844,18.8671
52,24.3637,17.7308,17.7308,19.6894,18.967
52,24.496,18.0097,18.0097,20.0105,19.2724
52,24.5676,18.1624,18.1624,20.1864,19.4396
52,24.672,18.3877,18.3877,20.4458,19.6863
52,24.7731,18.6083,18.6083,20.7002,19.9282
52,24.848,18.7735,18.7735,20.8906,20.1092
52,24.9804,19.069,19.069,21.2315,20.4332
52,25.024,19.1674,19.1674,21.345,20.5411
52,25.1894,19.5451,19.5451,21.7809,20.9553
52,25.2,19.5696,19.5696,21.8093,20.9823
52,25.376,19.9802,19.9802,22.2837,21.4329
52,25.4001,20.0371,20.0371,22.3494,21.4953
52,25.552,20.3994,20.3994,22.7684,21.8931
52,25.6126,20.5457,20.5457,22.9377,22.0539
52,25.728,20.8273,20.8273,23.2636,22.3633
52,25.8269,21.0717,21.0717,23.5467,22.6319
52,25.904,21.2642,21.2642,23.7697,22.8436
52,26,21.5064,21.5064,24.0504,23.1099
52,26.043,21.6157,21.6157,24.1772,23.2302
52,26.08,21.7103,21.7103,24.2869,23.3343
52,26.256,22.1658,22.1658,24.8153,23.8355
52,26.2609,22.1785,22.1785,24.83,23.8495
52,26.432,22.6309,22.6309,25.3552,24.3475
52,26.4806,22.761,22.761,25.5063,24.4907
52,26.608,23.1057,23.1057,25.9069,24.8705
52,26.7021,23.3638,23.3638,26.2068,25.1548
52,26.784,23.5906,23.5906,26.4705,25.4048
52,26.9255,23.9878,23.9878,26.9327,25.8427
52,26.96,24.0856,24.0856,27.0465,25.9505
52,27.136,24.5911,24.5911,27.635,26.508
52,27.1508,24.634,24.634,27.685,26.5554
52,27.312,25.1071,25.1071,28.2362,27.0774
52,27.378,25.3033,25.3033,28.4649,27.294
52,27.488,25.634,25.634,28.8505,27.6591
52,27.607,25.9965,25.9965,29.2734,28.0594
52,27.664,26.1719,26.1719,29.4781,28.2532
52,27.838,26.7147,26.7147,30.1119,28.853
52,27.84,26.7211,26.7211,30.1193,28.86
52,28,27.2303,27.2303,30.7142,29.4229
52,28.016,27.2818,27.2818,30.7744,29.4798
52,28.0709,27.459,27.459,30.9816,29.6758
52,28.192,27.8542,27.8542,31.4437,30.1129
52,28.3057,28.2304,28.2304,31.884,30.5292
52,28.368,28.4385,28.4385,32.1277,30.7595
52,28.5426,29.0302,29.0302,32.8208,31.4146
52,28.544,29.0351,29.0351,32.8265,31.4201
52,28.72,29.6442,29.6442,33.5407,32.0949
52,28.7814,29.8595,29.8595,33.7933,32.3336
52,28.896,30.266,30.266,34.2703,32.7842
52,29.0222,30.7198,30.7198,34.8031,33.2875
52,29.072,30.901,30.901,35.0159,33.4884
52,29.248,31.5493,31.5493,35.7778,34.2078
52,29.265,31.6126,31.6126,35.8521,34.2779
52,29.424,32.2113,32.2113,36.5562,34.9426
52,29.5098,32.5391,32.5391,36.9419,35.3066
52,29.6,32.8872,32.8872,37.3516,35.6932
52,29.7567,33.5009,33.5009,38.0743,36.3751
52,29.776,33.5773,33.5773,38.1643,36.46
52,29.952,34.2819,34.2819,38.9946,37.2432
52,30,34.4766,34.4766,39.2242,37.4597
52,30.0057,34.4996,34.4996,39.2514,37.4853
52,30.128,35.0013,35.0013,39.843,38.0432
52,30.2567,35.5369,35.5369,40.475,38.6391
52,30.304,35.7358,35.7358,40.7098,38.8604
52,30.48,36.4857,36.4857,41.5954,39.6951
52,30.5098,36.6144,36.6144,41.7474,39.8384
52,30.656,37.2513,37.2513,42.5001,40.5477
52,30.7651,37.7339,37.7339,43.0708,41.0853
52,30.832,38.0329,38.0329,43.4245,41.4185
52,31.008,38.8309,38.8309,44.3689,42.3079
52,31.0225,38.8974,38.8974,44.4476,42.382
52,31.184,39.6456,39.6456,45.334,43.2164
52,31.282,40.1068,40.1068,45.8808,43.731
52,31.36,40.4773,40.4773,46.3202,44.1445
52,31.536,41.3263,41.3263,47.3278,45.0926
52,31.5438,41.3642,41.3642,47.3728,45.1349
52,31.712,42.1933,42.1933,48.3575,46.0611
52,31.8077,42.6721,42.6721,48.9266,46.5963
52,31.888,43.0784,43.0784,49.4096,47.0505
52,32.064,43.9822,43.9822,50.4846,48.0611
52,32.0738,44.033,44.033,50.545,48.1179
52,32.24,44.905,44.905,51.583,49.0935
52,32.3421,45.4494,45.4494,52.2313,49.7027
52,32.416,45.8472,45.8472,52.7053,50.1481
52,32.592,46.8093,46.8093,53.8521,51.2254
52,32.6127,46.9238,46.9238,53.9887,51.3537
52,32.768,47.7915,47.7915,55.0237,52.3258
52,32.8856,48.4591,48.4591,55.8206,53.074
52,32.944,48.7944,48.7944,56.2208,53.4498
52,33,49.1179,49.1179,56.6072,53.8125
52,33.12,49.8183,49.8183,57.4439,54.598
52,33.1607,50.0582,50.0582,57.7305,54.867
52,33.296,50.8637,50.8637,58.6935,55.7707
52,33.4381,51.724,51.724,59.7224,56.7362
52,33.472,51.9311,51.9311,59.9701,56.9686
52,33.648,53.0208,53.0208,61.2744,58.192
52,33.7179,53.4599,53.4599,61.8003,58.6852
52,33.824,54.1333,54.1333,62.6071,59.4416
52,34,55.269,55.269,63.969,60.7181
53,12,4.12224,4.12224,4.75525,4.66808
53,12.1004,4.17173,4.17173,4.81818,4.72911
53,12.176,4.20911,4.20911,4.86573,4.77523
53,12.2016,4.22185,4.22185,4.88196,4.79096
53,12.3037,4.27301,4.27301,4.94713,4.85415
53,12.352,4.29743,4.29743,4.97825,4.88433
53,12.4067,4.32523,4.32523,5.01372,4.91871
53,12.5105,4.37852,4.37852,5.08176,4.98467
53,12.528,4.38759,4.38759,5.09336,4.99591
53,12.6151,4.43292,4.43292,5.15132,5.05208
53,12.704,4.47965,4.47965,5.21114,5.11005
53,12.7207,4.48847,4.48847,5.22243,5.12099
53,12.8271,4.54519,4.54519,5.29512,5.19142
53,12.88,4.57365,4.57365,5.33163,5.22679
53,12.9344,4.6031,4.6031,5.36945,5.26342
53,13.0426,4.66226,4.66226,5.44551,5.33708
53,13.056,4.66963,4.66963,5.45499,5.34626
53,13.1517,4.72272,4.72272,5.52334,5.41245
53,13.232,4.76771,4.76771,5.58131,5.46857
53,13.2618,4.78452,4.78452,5.60298,5.48955
53,13.3727,4.84767,4.84767,5.68446,5.56842
53,13.408,4.86792,4.86792,5.7106,5.59373
53,13.4846,4.9122,4.9122,5.76781,5.6491
53,13.584,4.97024,4.97024,5.84286,5.72173
53,13.5974,4.97813,4.97813,5.85307,5.73161
53,13.7112,5.0455,5.0455,5.94028,5.816
53,13.76,5.07467,5.07467,5.97807,5.85257
53,13.8259,5.11433,5.11433,6.02948,5.90229
53,13.936,5.18123,5.18123,6.1163,5.98627
53,13.9416,5.18464,5.18464,6.12073,5.99056
53,14,5.2205,5.2205,6.16735,6.03564
53,14.0582,5.25648,5.25648,6.21416,6.0809
53,14.112,5.28993,5.28993,6.25771,6.12301
53,14.1758,5.32992,5.32992,6.30982,6.17339
53,14.288,5.40091,5.40091,6.40241,6.2629
53,14.2944,5.40502,5.40502,6.40777,6.26808
53,14.414,5.48182,5.48182,6.50809,6.36503
53,14.464,5.51423,5.51423,6.55046,6.40598
53,14.5346,5.56038,5.56038,6.61084,6.46432
53,14.64,5.62994,5.62994,6.70194,6.55234
53,14.6562,5.64073,5.64073,6.71609,6.56601
53,14.7789,5.72294,5.72294,6.82392,6.67017
53,14.816,5.74808,5.74808,6.85692,6.70205
53,14.9025,5.80704,5.80704,6.9344,6.77687
53,14.992,5.86869,5.86869,7.01548,6.85516
53,15.0272,5.8931,5.8931,7.04761,6.88618
53,15.1529,5.98117,5.98117,7.16362,6.99819
53,15.168,5.99183,5.99183,7.17768,7.01176
53,15.2797,6.07131,6.07131,7.28254,7.11297
53,15.344,6.11755,6.11755,7.34363,7.17192
53,15.4075,6.16356,6.16356,7.40446,7.23062
53,15.52,6.24589,6.24589,7.51343,7.33576
53,15.5364,6.258,6.258,7.52947,7.35124
53,15.6664,6.3547,6.3547,7.65768,7.47491
53,15.696,6.37692,6.37692,7.68717,7.50335
53,15.7975,6.45373,6.45373,7.78917,7.60173
53,15.872,6.51072,6.51072,7.86494,7.67479
53,15.9296,6.55516,6.55516,7.92406,7.73179
53,16,6.6098,6.6098,7.9968,7.80192
53,16.048,6.64734,6.64734,8.04682,7.85014
53,16.0629,6.65905,6.65905,8.06244,7.86519
53,16.1973,6.76549,6.76549,8.20441,8.00204
53,16.224,6.78683,6.78683,8.2329,8.0295
53,16.3328,6.87454,6.87454,8.3501,8.14244
53,16.4,6.92924,6.92924,8.42326,8.21294
53,16.4695,6.98628,6.98628,8.49961,8.28649
53,16.576,7.07464,7.07464,8.618,8.40054
53,16.6073,7.10079,7.10079,8.65307,8.43431
53,16.7462,7.21815,7.21815,8.81063,8.58604
53,16.752,7.22308,7.22308,8.81726,8.59243
53,16.8863,7.33845,7.33845,8.97243,8.74183
53,16.928,7.37462,7.37462,9.02114,8.78872
53,17.0276,7.46177,7.46177,9.1386,8.90179
53,17.104,7.52933,7.52933,9.22975,8.98951
53,17.1701,7.58823,7.58823,9.30929,9.06605
53,17.28,7.6873,7.6873,9.4432,9.19491
53,17.3137,7.71793,7.71793,9.48463,9.23477
53,17.456,7.8486,7.8486,9.66157,9.40499
53,17.4586,7.85097,7.85097,9.66479,9.40808
53,17.6046,7.98745,7.98745,9.8499,9.58612
53,17.632,8.01329,8.01329,9.88498,9.61986
53,17.7519,8.12748,8.12748,10.0401,9.76906
53,17.808,8.18144,8.18144,10.1135,9.83962
53,17.9004,8.27117,8.27117,10.2357,9.95703
53,17.984,8.35312,8.35312,10.3474,10.0644
53,18.0502,8.41862,8.41862,10.4367,10.1502
53,18.16,8.52839,8.52839,10.5866,10.2943
53,18.2012,8.56996,8.56996,10.6434,10.3489
53,18.336,8.70732,8.70732,10.8314,10.5295
53,18.3535,8.72531,8.72531,10.856,10.5531
53,18.507,8.88479,8.88479,11.0748,10.7632
53,18.512,8.88999,8.88999,11.0819,10.77
53,18.6619,9.04858,9.04858,11.2998,10.9792
53,18.688,9.0765,9.0765,11.3382,11.0161
53,18.818,9.2168,9.2168,11.5313,11.2015
53,18.864,9.26695,9.26695,11.6004,11.2678
53,18.9755,9.38962,9.38962,11.7695,11.4301
53,19,9.41685,9.41685,11.8071,11.4662
53,19.04,9.4614,9.4614,11.8686,11.5252
53,19.1342,9.56716,9.56716,12.0147,11.6654
53,19.216,9.65994,9.65994,12.143,11.7885
53,19.2943,9.74959,9.74959,12.2671,11.9075
53,19.392,9.86264,9.86264,12.4237,12.0578
53,19.4557,9.93707,9.93707,12.5269,12.1568
53,19.568,10.0696,10.0696,12.7109,12.3332
53,19.6185,10.1298,10.1298,12.7946,12.4134
53,19.744,10.2809,10.2809,13.0048,12.6149
53,19.7826,10.3278,10.3278,13.0702,12.6776
53,19.92,10.4965,10.4965,13.3055,12.9031
53,19.9481,10.5314,10.5314,13.3542,12.9497
53,20.096,10.7167,10.7167,13.6131,13.1978
53,20.115,10.7408,10.7408,13.6468,13.2301
53,20.272,10.9416,10.9416,13.9279,13.4993
53,20.2833,10.9562,10.9562,13.9484,13.5189
53,20.448,11.1711,11.1711,14.25,13.8077
53,20.453,11.1777,11.1777,14.2593,13.8166
53,20.624,11.4055,11.4055,14.5795,14.1231
53,20.6241,11.4057,11.4057,14.5797,14.1234
53,20.7967,11.6402,11.6402,14.9102,14.4397
53,20.8,11.6448,11.6448,14.9166,14.4458
53,20.9707,11.8816,11.8816,15.251,14.7657
53,20.976,11.8891,11.8891,15.2615,14.7758
53,21,11.9228,11.9228,15.3092,14.8214
53,21.1461,12.1301,12.1301,15.6025,15.102
53,21.152,12.1385,12.1385,15.6144,15.1134
53,21.3231,12.386,12.386,15.9652,15.4488
53,21.328,12.3932,12.3932,15.9754,15.4586
53,21.5015,12.6494,12.6494,16.3394,15.8066
53,21.504,12.6532,12.6532,16.3448,15.8118
53,21.68,12.9187,12.9187,16.7227,16.173
53,21.6814,12.9208,12.9208,16.7256,16.1758
53,21.856,13.1898,13.1898,17.1093,16.5424
53,21.8627,13.2003,13.2003,17.1243,16.5567
53,22.032,13.4665,13.4665,17.5049,16.9203
53,22.0457,13.4883,13.4883,17.536,16.95
53,22.208,13.7491,13.7491,17.9096,17.3068
53,22.2301,13.785,13.785,17.9611,17.3559
53,22.384,14.0376,14.0376,18.3237,17.7021
53,22.4161,14.0908,14.0908,18.4003,17.7752
53,22.56,14.3321,14.3321,18.7474,18.1065
53,22.6036,14.406,14.406,18.854,18.2082
53,22.736,14.6327,14.6327,19.181,18.5202
53,22.7927,14.731,14.731,19.3229,18.6556
53,22.912,14.9397,14.9397,19.6245,18.9433
53,22.9834,15.0661,15.0661,19.8075,19.1178
53,23,15.0956,15.0956,19.8501,19.1585
53,23.088,15.2531,15.2531,20.0784,19.3761
53,23.1757,15.4118,15.4118,20.3085,19.5956
53,23.264,15.5731,15.5731,20.5427,19.8188
53,23.3696,15.7684,15.7684,20.8265,20.0894
53,23.44,15.8999,15.8999,21.0178,20.2717
53,23.5651,16.1364,16.1364,21.3622,20.5999
53,23.616,16.2335,16.2335,21.5038,20.7349
53,23.7623,16.5162,16.5162,21.9164,21.1279
53,23.792,16.5741,16.5741,22.0011,21.2086
53,23.9611,16.9082,16.9082,22.4897,21.674
53,23.968,16.9219,16.9219,22.5098,21.6932
53,24.144,17.277,17.277,23.0303,22.1888
53,24.1616,17.3129,17.3129,23.0829,22.2389
53,24.32,17.6396,17.6396,23.5628,22.6956
53,24.3637,17.7308,17.7308,23.6969,22.8234
53,24.496,18.0097,18.0097,24.1075,23.2141
53,24.5676,18.1624,18.1624,24.3326,23.4282
53,24.672,18.3877,18.3877,24.6648,23.7443
53,24.7731,18.6083,18.6083,24.9908,24.0543
53,24.848,18.7735,18.7735,25.2351,24.2866
53,24.9804,19.069,19.069,25.6727,24.7027
53,25.024,19.1674,19.1674,25.8186,24.8414
53,25.1894,19.5451,19.5451,26.3791,25.3743
53,25.2,19.5696,19.5696,26.4156,25.4089
53,25.376,19.9802,19.9802,27.0265,25.9894
53,25.4001,20.0371,20.0371,27.1112,26.07
53,25.552,20.3994,20.3994,27.6515,26.5832
53,25.6126,20.5457,20.5457,27.8701,26.7908
53,25.728,20.8273,20.8273,28.2909,27.1906
53,25.8269,21.0717,21.0717,28.6568,27.538
53,25.904,21.2642,21.2642,28.9452,27.8118
53,26,21.5064,21.5064,29.3084,28.1567
53,26.043,21.6157,21.6157,29.4725,28.3125
53,26.08,21.7103,21.7103,29.6146,28.4473
53,26.256,22.1658,22.1658,30.2995,29.0973
53,26.2609,22.1785,22.1785,30.3186,29.1155
53,26.432,22.6309,22.6309,31.0002,29.7621
53,26.4806,22.761,22.761,31.1964,29.9483
53,26.608,23.1057,23.1057,31.717,30.4421
53,26.7021,23.3638,23.3638,32.1071,30.8121
53,26.784,23.5906,23.5906,32.4503,31.1376
53,26.9255,23.9878,23.9878,33.0523,31.7083
53,26.96,24.0856,24.0856,33.2006,31.8489
53,27.136,24.5911,24.5911,33.9681,32.5764
53,27.1508,24.634,24.634,34.0334,32.6383
53,27.312,25.1071,25.1071,34.7534,33.3204
53,27.378,25.3033,25.3033,35.0523,33.6036
53,27.488,25.634,25.634,35.5569,34.0815
53,27.607,25.9965,25.9965,36.1107,34.606
53,27.664,26.1719,26.1719,36.379,34.86
53,27.838,26.7147,26.7147,37.2104,35.6471
53,27.84,26.7211,26.7211,37.2202,35.6563
53,28,27.2303,27.2303,38.0018,36.3961
53,28.016,27.2818,27.2818,38.0809,36.4709
53,28.0709,27.459,27.459,38.3533,36.7288
53,28.192,27.8542,27.8542,38.9615,37.3042
53,28.3057,28.2304,28.2304,39.5414,37.8528
53,28.368,28.4385,28.4385,39.8625,38.1565
53,28.5426,29.0302,29.0302,40.7767,39.021
53,28.544,29.0351,29.0351,40.7844,39.0283
53,28.72,29.6442,29.6442,41.7276,39.92
53,28.7814,29.8595,29.8595,42.0615,40.2357
53,28.896,30.266,30.266,42.6925,40.8321
53,29.0222,30.7198,30.7198,43.3979,41.4987
53,29.072,30.901,30.901,43.6798,41.7651
53,29.248,31.5493,31.5493,44.6898,42.7193
53,29.265,31.6126,31.6126,44.7884,42.8124
53,29.424,32.2113,32.2113,45.7231,43.6952
53,29.5098,32.5391,32.5391,46.2355,44.1791
53,29.6,32.8872,32.8872,46.7801,44.6934
53,29.7567,33.5009,33.5009,47.7418,45.6012
53,29.776,33.5773,33.5773,47.8616,45.7143
53,29.952,34.2819,34.2819,48.968,46.7584
53,30,34.4766,34.4766,49.2742,47.0472
53,30.0057,34.4996,34.4996,49.3105,47.0814
53,30.128,35.0013,35.0013,50.1002,47.8264
53,30.2567,35.5369,35.5369,50.9447,48.6228
53,30.304,35.7358,35.7358,51.2586,48.9188
53,30.48,36.4857,36.4857,52.4438,50.0363
53,30.5098,36.6144,36.6144,52.6475,50.2283
53,30.656,37.2513,37.2513,53.6566,51.1794
53,30.7651,37.7339,37.7339,54.4224,51.9011
53,30.832,38.0329,38.0329,54.8974,52.3487
53,31.008,38.8309,38.8309,56.1669,53.5447
53,31.0225,38.8974,38.8974,56.2728,53.6444
53,31.184,39.6456,39.6456,57.4659,54.7681
53,31.282,40.1068,40.1068,58.2024,55.4617
53,31.36,40.4773,40.4773,58.7948,56.0194
53,31.536,41.3263,41.3263,60.1545,57.2994
53,31.5438,41.3642,41.3642,60.2152,57.3565
53,31.712,42.1933,42.1933,61.5455,58.6086
53,31.8077,42.6721,42.6721,62.3151,59.3327
53,31.888,43.0784,43.0784,62.9686,59.9476
53,32.064,43.9822,43.9822,64.4245,61.3172
53,32.0738,44.033,44.033,64.5065,61.3943
53,32.24,44.905,44.905,65.9139,62.718
53,32.3421,45.4494,45.4494,66.7939,63.5453
53,32.416,45.8472,45.8472,67.4377,64.1505
53,32.592,46.8093,46.8093,68.9967,65.6157
53,32.6127,46.9238,46.9238,69.1826,65.7904
53,32.768,47.7915,47.7915,70.5919,67.1144
53,32.8856,48.4591,48.4591,71.6781,68.1346
53,32.944,48.7944,48.7944,72.2242,68.6474
53,33,49.1179,49.1179,72.7514,69.1426
53,33.12,49.8183,49.8183,73.8942,70.2156
53,33.1607,50.0582,50.0582,74.2859,70.5834
53,33.296,50.8637,50.8637,75.603,71.8197
53,33.4381,51.724,51.724,77.0119,73.142
53,33.472,51.9311,51.9311,77.3513,73.4605
53,33.648,53.0208,53.0208,79.1401,75.1389
53,33.7179,53.4599,53.4599,79.862,75.8161
53,33.824,54.1333,54.1333,80.9703,76.8556
53,34,55.269,55.269,82.8428,78.6117
54,12,4.12224,4.12224,4.7341,4.71355
54,12.1004,4.17173,4.17173,4.79657,4.77558
54,12.176,4.20911,4.20911,4.84376,4.82244
54,12.2016,4.22185,4.22185,4.85987,4.83843
54,12.3037,4.27301,4.27301,4.92456,4.90265
54,12.352,4.29743,4.29743,4.95545,4.93332
54,12.4067,4.32523,4.32523,4.99066,4.96826
54,12.5105,4.37852,4.37852,5.05819,5.03531
54,12.528,4.38759,4.38759,5.0697,5.04673
54,12.6151,4.43292,4.43292,5.12723,5.10384
54,12.704,4.47965,4.47965,5.18659,5.16277
54,12.7207,4.48847,4.48847,5.1978,5.17389
54,12.8271,4.54519,4.54519,5.26994,5.2455
54,12.88,4.57365,4.57365,5.30617,5.28146
54,12.9344,4.6031,4.6031,5.3437,5.31871
54,13.0426,4.66226,4.66226,5.41918,5.39362
54,13.056,4.66963,4.66963,5.42858,5.40296
54,13.1517,4.72272,4.72272,5.49641,5.47027
54,13.232,4.76771,4.76771,5.55393,5.52736
54,13.2618,4.78452,4.78452,5.57543,5.54869
54,13.3727,4.84767,4.84767,5.65627,5.62892
54,13.408,4.86792,4.86792,5.68221,5.65466
54,13.4846,4.9122,4.9122,5.73897,5.71099
54,13.584,4.97024,4.97024,5.81343,5.78488
54,13.5974,4.97813,4.97813,5.82357,5.79493
54,13.7112,5.0455,5.0455,5.91009,5.88079
54,13.76,5.07467,5.07467,5.94758,5.91799
54,13.8259,5.11433,5.11433,5.99858,5.96859
54,13.936,5.18123,5.18123,6.0847,6.05405
54,13.9416,5.18464,5.18464,6.0891,6.05842
54,14,5.2205,5.2205,6.13534,6.10429
54,14.0582,5.25648,5.25648,6.18178,6.15036
54,14.112,5.28993,5.28993,6.22498,6.19322
54,14.1758,5.32992,5.32992,6.27666,6.2445
54,14.288,5.40091,5.40091,6.3685,6.33561
